,a1,o1,c1,g1,l1,b1,f1,t1,j1,u1,q1,a2,o2,c2,g2,l2,b2,f2,t2,j2,u2,q2,a3,o3,c3,g3,l3,b3,f3,t3,j3,u3,q3,record,frame,face_mesh_path,ref,Basis.txt,jaw_open.txt,left_eye_closed.txt,mouth_open.txt,right_eye_closed.txt,smile.txt,smile_left.txt,smile_right.txt,loss,sequence
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_095,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_095,sa2/face_095,0.5502222030924667,-0.4236305797792449,0.0901278232144774,0.6072780030667828,-0.0120574859818517,-0.3213938911259987,0.4515464346239281,0.066777659886132,0.0031958635738768,sa2
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_096,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_096,sa2/face_096,0.6460922291032224,0.8261238507390729,0.062164732604084,-0.6196543832290093,-0.0149902144336918,0.2426610860977242,0.0972140419795956,-0.2325321161525886,0.0029636848760963,sa2
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_097,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_097,sa2/face_097,0.6622101684072172,0.009768194739191,0.0710800285433698,0.1447314385690129,-0.0291810671214809,-0.8734259084072142,0.4641468702483693,0.5563174884002251,0.0026103918471136,sa2
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_098,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_098,sa2/face_098,0.6792842482640167,0.0704847942841096,0.0693124102583055,0.1203033100455472,0.0092780763724746,-0.0082261640798461,-0.2366611812713525,0.3003462316734456,0.0031535669171482,sa2
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_099,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_099,sa2/face_099,0.69778814835954,0.0996348789074272,0.0747889332183262,0.0471039617472706,0.0138129935328691,-0.217460513422198,-0.3611781238971765,0.6594578240973017,0.002396184464002,sa2
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_100,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_100,sa2/face_100,0.6700204030765106,-0.0853788330135294,0.1114141563336321,0.2287616208204484,0.0035613089818498,0.4477419032418572,-0.0089079444445621,-0.3619848297656831,0.0030989433721701,sa2
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sa2,face_101,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/sa2/face_101,sa2/face_101,0.5725101312578583,0.3005792506859283,0.130139769976818,-0.1200413590699396,0.0408834465638109,0.3853483914294691,-0.0134766245006851,-0.2930697052496778,0.0027089346249679,sa2
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_002,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_002,si1279/face_002,1.0268509042131837,-0.7495994887936641,-0.0079339093595821,1.0990763511616346,-0.0468980929700917,0.0738449636234271,-0.124541193666704,-0.2581760828248065,0.0033509517092848,si1279
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_003,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_003,si1279/face_003,1.073432631424309,0.1514872082703051,-0.0079294191719064,0.1835180055790063,-0.020306403797449,-0.0332088409707679,0.3882705501348892,-0.7220097975847285,0.004184691106333,si1279
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_004,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_004,si1279/face_004,1.110137976399961,0.8699557924184594,-0.053386676076811,-0.503547233212577,-0.0529833445482622,-0.0634010075144292,-0.6721561530364201,0.377722119928014,0.003849936241975,si1279
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_005,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_005,si1279/face_005,0.9662992493126896,-0.0215653518085444,-0.042050015501689,0.4158962990445238,-0.0304765206727045,-0.5894339511190284,-0.6015468990977948,0.907306342625053,0.005039761355464,si1279
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_006,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_006,si1279/face_006,0.7535511079391922,0.9048818557048124,0.0167281519641772,-0.5080239127999441,0.0375060543856791,0.1133618967930466,-0.758929864207865,0.4469702048692131,0.0051254502150346,si1279
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_007,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_007,si1279/face_007,0.8850530392418422,0.8207022438960048,0.0085617397958546,-0.3208323501020204,-0.0201430298072119,0.5206613629924584,-0.352302493541253,-0.5296888983302185,0.0070476687165294,si1279
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_008,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_008,si1279/face_008,0.9684588745842286,0.7836896983938242,-0.0110631554950743,-0.2743457318802002,-0.0216105182105465,-0.2286006712233906,-0.2372362218892474,0.0343205304681135,0.008971061349678,si1279
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_009,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_009,si1279/face_009,0.9382508194987608,0.09147095066338,0.0405363847714027,0.4734324172779061,-0.0205853121721296,0.2992227262533761,-0.8838293322456688,0.0827684527290591,0.0116282234690578,si1279
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_010,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_010,si1279/face_010,0.943445639172106,0.9510837077472736,0.0589268140651926,-0.3743843702859525,0.029793459290551,-0.3647561604110642,0.4373738355981997,-0.6616483959311024,0.0170942293397634,si1279
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_011,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_011,si1279/face_011,1.1429524461730252,0.3502525348256279,0.041875052964741,0.220289490811479,-0.0036550484073669,-0.9333966549576306,-0.4718569263687402,0.6737103092124983,0.0185379587750734,si1279
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_012,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_012,si1279/face_012,0.9071178536326718,0.4910480283324882,0.1153655816047143,-0.0579064036158758,0.1341191743536759,-0.7984423093687557,0.2021169714260957,0.0250987011281516,0.0259061716347029,si1279
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_013,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_013,si1279/face_013,1.1095021586966118,-0.2298552605410513,0.097291445800779,0.6457675332789652,0.1205863001889618,-0.0285576310147923,-0.8231804264771002,0.1251898004905701,0.0285691687880215,si1279
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_014,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_014,si1279/face_014,1.3119438192252466,-0.3629714642821496,0.1560331513401007,0.5347053108277041,0.0577424000793181,-0.4734138669628308,-0.4543429059751562,0.2352787309346789,0.0218949810358263,si1279
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_015,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_015,si1279/face_015,1.5159668649991989,-0.3463239137284069,0.0085184617334584,0.4647256505348682,0.0849998327422814,-0.1398030867055519,0.6472644849579045,-1.2208210095065684,0.0157476026154194,si1279
230,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_016,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_016,si1279/face_016,1.4444045763379136,-0.3751799618341925,0.0702796829221283,0.4713865701368088,0.0374634317776668,0.2409675955330379,-0.0539516779743566,-0.8315592175391787,0.0144674295116791,si1279
231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_017,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_017,si1279/face_017,1.1742544084238231,-0.2967845784329664,0.099710727272714,0.3608601354283594,0.1182370256677232,-0.9580086660583896,0.295033636640196,0.2142335052896503,0.0110743869553037,si1279
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_018,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_018,si1279/face_018,0.8943277369390027,-0.0423099013427805,0.2375712463850184,0.140470605725725,0.2733402785601874,0.1859085964154712,0.0139081249780452,-0.7122602541777063,0.01434794873499,si1279
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_019,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_019,si1279/face_019,0.5059583247060444,-0.7341800365901361,0.3186814300201694,0.8610688683318841,0.3322679306831127,-0.2423049709416655,-0.1443443893186674,0.0931820338719755,0.0125520347031003,si1279
234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_020,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_020,si1279/face_020,-0.0928544652820439,0.5471545102342628,0.3597641643300524,-0.2117142779799531,0.3416764829510421,0.8131792125309949,-0.6121941167363885,-0.1560225950489504,0.0137908353026835,si1279
235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_021,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_021,si1279/face_021,-0.3543403450988748,0.7489820322417219,0.3448292055601034,-0.4292666910285491,0.2609166988162796,0.3368570237141239,-0.5687081905622776,0.6553785761173799,0.0137898259805619,si1279
236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_022,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_022,si1279/face_022,-0.0070014478423259,0.1991608038609234,0.2014537687077554,0.1492968272586031,0.1347108689340611,0.0337719265141337,0.0142998708876305,0.2803335579031531,0.0091256527784399,si1279
237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_023,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_023,si1279/face_023,0.2136609545900574,-0.1977559985918388,0.1732876444612202,0.5139547682218889,0.0781522854256398,0.2006210317146035,-0.4402410022645898,0.4707627585789388,0.0059711667317272,si1279
238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_024,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_024,si1279/face_024,0.2093362483065546,0.9727240116931852,0.135984054967112,-0.6769841843861828,0.0684731987821852,0.6511381724077204,-0.5057496935206743,0.1490506881070609,0.006248980689603,si1279
239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_025,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_025,si1279/face_025,0.277250102999193,0.4614868595252432,0.11441012971352,-0.1333886122961051,0.0403824896937797,0.1691641372816593,0.3502690974033256,-0.2723224397175708,0.0060497869066723,si1279
240,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_026,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_026,si1279/face_026,0.3516011818062041,-0.5471417356448494,0.081287804840447,0.8165348141926098,0.0070717983198288,-0.014403006747312,-0.5675131163526045,0.8836321736462492,0.0040316364672747,si1279
241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_027,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_027,si1279/face_027,0.3730434362507127,0.4401692133056071,0.0687872283962559,-0.1810361538193063,0.0041876657736375,-0.2251556567081784,0.6544340639417034,-0.1276936717623034,0.0037498990773382,si1279
242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_028,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_028,si1279/face_028,0.3533566753012183,0.3970442927174009,0.0590280119088548,-0.1542871882259934,0.0456959865637752,0.1372555389759124,-0.3888826070311523,0.5551156140804298,0.0037517621752135,si1279
243,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_029,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_029,si1279/face_029,0.5064732612392705,0.0783483094827335,0.0285228049400926,0.1507379565284743,0.0166616076782813,0.465653943540797,0.1966190266837417,-0.4369880171482444,0.0038936376781073,si1279
244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_030,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_030,si1279/face_030,0.632439183420708,0.0475306513359864,0.0595744891317506,0.1851008140713549,-0.0005687297752817,-0.4653266257887776,0.5902128551445133,-0.0367175689063213,0.0046452377146633,si1279
245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_031,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_031,si1279/face_031,0.568658299614703,0.5197399886008139,0.0933444009818775,-0.1598801350270261,-0.012508160509624,0.0701704076951654,-0.2620023865411942,0.1996712627970208,0.0081445125155384,si1279
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_032,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_032,si1279/face_032,0.5038675380786926,0.108368061919075,0.0920333523085905,0.3005682344772976,0.0087151449208469,0.5077559867474661,0.1831118307552215,-0.6903347715008534,0.0089387104764992,si1279
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_033,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_033,si1279/face_033,0.6101899851758898,-0.2746636970936431,0.065690158007252,0.7333869752567875,-0.0029780679591184,0.3099839380252562,-0.2739387933157616,-0.1530848604363481,0.0103880598872037,si1279
248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_034,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_034,si1279/face_034,0.5261942906363783,0.3140048780527142,0.2251462453995402,0.0048950135694724,0.1775501139436054,-0.9516736456106872,0.0851104739436963,0.6241082173078617,0.0116940005680663,si1279
249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_035,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_035,si1279/face_035,0.3441385809429791,-0.1985068082182888,0.3384346420018392,0.4272675927802105,0.3372863847630398,-0.1360951512241108,-0.4247225363632049,0.3048144339641932,0.0119668862140394,si1279
250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_036,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_036,si1279/face_036,0.3019079359070374,-0.0161123323493737,0.3683503946971906,0.1483659021379803,0.390885864233526,-0.0555057914711564,0.0795543276100732,-0.2396898136907697,0.0084694027076809,si1279
251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_037,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_037,si1279/face_037,0.7368149774113403,0.238628863390639,0.2629163184187609,-0.0951776015694182,0.1866144375589384,-1.0798910206684629,0.4982311293622556,0.2458500873788065,0.0095752708243781,si1279
252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_038,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_038,si1279/face_038,0.6090388984673819,1.0717702173011192,0.1737237521133181,-0.803180419744358,0.1347690261407659,0.184861558729665,-0.8954198579879773,0.5205507809160261,0.0085018061475458,si1279
253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_039,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_039,si1279/face_039,0.5892185573352575,-0.2253761104980009,0.1311878427984237,0.606582330893037,0.0539077851532518,0.2434057997963309,0.0122764037475363,-0.4102288305747592,0.0087812918547032,si1279
254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_040,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_040,si1279/face_040,0.4574823406979011,-0.4369911522485804,0.1087648603748645,0.8102867089861526,0.0744495126455368,-0.0877837528595729,0.0693716887403521,0.0061325865703618,0.0076887001799123,si1279
255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_041,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_041,si1279/face_041,0.5802040938027717,-0.1890471945744084,0.0824644562242782,0.5926401924393613,0.075678761888899,0.967816419492254,-0.4470040463583769,-0.6545225247235754,0.0072221846348805,si1279
256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_042,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_042,si1279/face_042,0.885346034680275,-0.2602292806123804,0.0708838670640486,0.5430264750554642,0.0174337465631986,0.2363881188454046,0.3499692893650981,-0.828951534210433,0.0069316444548682,si1279
257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,si1279,face_043,C:/Users/Enzo.Magal/Documents/Enzo2021/fadg0/face_mesh/si1279/face_043,si1279/face_043,1.1877980797581762,0.5061966668841259,0.0636534875096171,-0.3617622910108909,0.0091630227550742,0.1900026679588674,0.454564847678239,-1.0466115084663477,0.0071506921039895,si1279
